"ID","price"
15313,970331.978810799
15314,175983.352640676
15315,889337.116701942
15316,244539.093353999
15317,297464.880679406
15318,347744.660725122
15319,918818.261013187
15320,347432.480760908
15321,169963.128562441
15322,462405.766753933
15323,200216.175313706
15324,224542.560497511
15325,228371.480843752
15326,416943.828945238
15327,203443.164101397
15328,417700.785580487
15329,332191.804416755
15330,548483.899777303
15331,274448.212694375
15332,371432.835029583
15333,317285.733114236
15334,210721.758819711
15335,315257.730492979
15336,229446.560941875
15337,165947.38744161
15338,414134.266891304
15339,224579.102317061
15340,198320.410771769
15341,247296.018303003
15342,146997.438827617
15343,178719.741848747
15344,503182.035538175
15345,98329.3997135032
15346,296473.96423858
15347,283105.177729299
15348,731128.30320396
15349,197259.452884224
15350,276606.018234104
15351,291558.576641505
15352,809244.509816235
15353,251473.221196518
15354,209854.170396551
15355,343248.547913403
15356,468468.491833637
15357,460656.512990123
15358,552584.017871142
15359,245391.592903788
15360,340363.90381508
15361,181207.149306129
15362,326247.803489522
15363,277944.598005686
15364,419276.956413123
15365,330852.183025402
15366,355379.100996719
15367,334179.00624254
15368,306803.068367907
15369,278558.646682684
15370,305884.009888958
15371,220631.064742245
15372,166814.440491787
15373,236620.212785607
15374,300958.967032822
15375,510058.325460712
15376,280427.998506476
15377,288332.23033094
15378,371691.936185716
15379,204968.28944869
15380,347220.439600406
15381,511817.326075431
15382,413404.628106233
15383,391118.875810718
15384,220384.386370501
15385,1104107.25971848
15386,325797.400878057
15387,383615.889004066
15388,270597.524315041
15389,234804.030865332
15390,289995.59887847
15391,204261.991846599
15392,197239.861291798
15393,282788.521060276
15394,283154.977019644
15395,181244.503992444
15396,183088.807547194
15397,352643.800569768
15398,159254.79221743
15399,400344.605778863
15400,491895.266707262
15401,287030.363702059
15402,549319.92895549
15403,188092.640090262
15404,393206.516052541
15405,238932.774842693
15406,593061.32034981
15407,244450.375892248
15408,332626.733436994
15409,372626.595352514
15410,198406.7611237
15411,294244.560304556
15412,223976.400618113
15413,168943.275484889
15414,185678.293568069
15415,350992.845568141
15416,1069202.35325304
15417,305587.493083255
15418,272667.011670048
15419,318524.222823067
15420,367366.425132596
15421,432176.993404894
15422,566863.706183027
15423,260167.633462636
15424,262139.173537437
15425,673072.679406357
15426,229599.093532809
15427,389758.390437817
15428,486724.950266316
15429,456586.168322871
15430,261092.224351966
15431,236808.056347671
15432,166600.432858616
15433,308195.783424023
15434,235411.290548521
15435,499578.24814187
15436,295511.503578909
15437,817165.195298109
15438,358022.064665506
15439,340035.956783568
15440,415809.016724769
15441,434103.654553268
15442,333195.059192172
15443,315815.291038963
15444,321529.479072403
15445,297457.63088027
15446,279203.229878697
15447,232503.661727833
15448,169578.878065801
15449,162984.787822888
15450,219898.181499966
15451,325218.418389266
15452,196392.460377126
15453,366003.189466794
15454,548142.479952255
15455,1118938.15385406
15456,241128.396733158
15457,380076.422259674
15458,232546.516840812
15459,701405.664885138
15460,371383.515985261
15461,276756.536428728
15462,325939.145149615
15463,123176.173462768
15464,200242.690203024
15465,489307.237411265
15466,152583.516247308
15467,351760.044906735
15468,208428.798879959
15469,165581.078072474
15470,340066.199922489
15471,348505.182599268
15472,212826.665021703
15473,357877.508154819
15474,426037.863037156
15475,441116.481303772
15476,445130.787996163
15477,339940.178831504
15478,222212.084855769
15479,188736.914057607
15480,276387.124965505
15481,183334.619809491
15482,840856.396083901
15483,192410.487662781
15484,388341.130489762
15485,173648.438279797
15486,357533.161142274
15487,303097.368004457
15488,183964.730208371
15489,158913.674613896
15490,253673.096146979
15491,192944.93733292
15492,187211.4299411
15493,225843.591309723
15494,180450.514591075
15495,227513.868148096
15496,484078.986217259
15497,487482.347632749
15498,326190.560248651
15499,433743.396873887
15500,165868.932034568
15501,381358.886293236
15502,242068.391561772
15503,600178.392853085
15504,332027.177657501
15505,138452.571925975
15506,323359.512501649
15507,349286.447353629
15508,439444.77264682
15509,141765.265277981
15510,305301.975768519
15511,815728.051290663
15512,143262.533231586
15513,171021.009149611
15514,376986.773740592
15515,705078.325469358
15516,211942.210371208
15517,218718.55105104
15518,287498.332747482
15519,225179.753135318
15520,308408.756415176
15521,349639.009204324
15522,440558.815328266
15523,445296.439104411
15524,245309.93511106
15525,337053.625455692
15526,198629.803557912
15527,1074021.67138838
15528,215508.550532665
15529,195757.624474878
15530,185150.062712326
15531,600575.552950313
15532,262625.839131812
15533,415397.664239521
15534,440763.575224839
15535,338877.352875707
15536,327783.016704766
15537,629552.517229629
15538,256938.841800251
15539,428761.068418105
15540,360915.500319582
15541,343767.134796513
15542,169227.708580061
15543,184523.222295509
15544,742544.10910715
15545,1410352.64084138
15546,193903.608975823
15547,254646.386933961
15548,288554.3639216
15549,355435.932308177
15550,349974.021845721
15551,393479.251341767
15552,369008.286774695
15553,209205.076964306
15554,386189.881353139
15555,235914.254451103
15556,245777.888526425
15557,454792.672926594
15558,572157.805602212
15559,292065.979805767
15560,323975.942197436
15561,716792.322183833
15562,209569.717737145
15563,235150.469900377
15564,261863.69180516
15565,152857.913317561
15566,627957.020436031
15567,181127.288397705
15568,144783.526232992
15569,245587.518705391
15570,368202.974841711
15571,180938.189478128
15572,400891.429047011
15573,186822.507912835
15574,227601.521514915
15575,156981.117287985
15576,286208.419791879
15577,275129.965083362
15578,472824.335902394
15579,232106.200320804
15580,394848.061004095
15581,282731.920109685
15582,916323.150004327
15583,242363.182451982
15584,443558.997012803
15585,160239.50153313
15586,484819.733533803
15587,208953.802388753
15588,155131.574153499
15589,255083.274796557
15590,596526.863497313
15591,239976.13467606
15592,978623.846143074
15593,227266.922432838
15594,189915.681326402
15595,198537.822475108
15596,153389.82144424
15597,236682.359589421
15598,210766.364869236
15599,285886.965549644
15600,184228.373406925
15601,194139.846823852
15602,284994.764730549
15603,260310.046355185
15604,343150.70583365
15605,416724.514357627
15606,661956.914771178
15607,639696.084788492
15608,164323.453917296
15609,687561.289644022
15610,330710.492260082
15611,509256.43320761
15612,308612.801300197
15613,208358.491521056
15614,332065.244483442
15615,288835.123449055
15616,186467.87023228
15617,437074.648021557
15618,380445.687295651
15619,322702.535625687
15620,183476.796085593
15621,454270.173388407
15622,143480.418195129
15623,115447.436462164
15624,233980.287118779
15625,348789.853663966
15626,536056.506248138
15627,345436.459227831
15628,359664.442381584
15629,167846.050490839
15630,175070.531865036
15631,231818.53052103
15632,181032.305854844
15633,446889.404962572
15634,821379.81099165
15635,338212.645536486
15636,219861.035340395
15637,210298.899308232
15638,439562.553590777
15639,494546.811711904
15640,285441.135727827
15641,257533.06418726
15642,1117520.27544433
15643,358526.75793079
15644,200978.467257365
15645,406450.862567053
15646,174230.029281402
15647,481158.017090909
15648,196739.919204838
15649,247772.422788009
15650,171335.349760604
15651,410680.2308029
15652,402294.947121499
15653,164381.897762282
15654,205121.024219686
15655,355369.552682557
15656,186032.411144617
15657,231646.339956495
15658,173806.929474922
15659,171167.823789207
15660,573062.92052286
15661,183626.817317309
15662,324009.69094615
15663,710635.694119424
15664,260179.209223256
15665,333236.718676639
15666,207710.374868208
15667,234867.565466186
15668,142205.670377964
15669,367538.970215282
15670,169178.488383665
15671,2247432.92013392
15672,294389.188007385
15673,187925.550975564
15674,132543.06118841
15675,436779.088511312
15676,280385.343347409
15677,359363.49700248
15678,243595.516804616
15679,256373.202469428
15680,201342.781457555
15681,829600.218889104
15682,425930.105053488
15683,970083.651623571
15684,320987.886463048
15685,254073.788150422
15686,208893.864568106
15687,202271.212187537
15688,329065.78999761
15689,217588.108783088
15690,162922.205264598
15691,179719.556601251
15692,170355.354921717
15693,518518.965886032
15694,379794.342597708
15695,253693.168291693
15696,688125.781618061
15697,187399.806057141
15698,856191.146075553
15699,287485.2306978
15700,278390.830763071
15701,196630.429466455
15702,331382.647249835
15703,279255.82136933
15704,445010.573515635
15705,294299.231165345
15706,307793.975456208
15707,235553.134001113
15708,234008.43077519
15709,287686.798873803
15710,131132.98258313
15711,2010227.30334646
15712,756669.032652659
15713,153527.549893651
15714,714626.755895654
15715,459101.428985885
15716,284443.207895217
15717,268404.983395143
15718,512901.245567264
15719,622006.559517454
15720,221495.137646567
15721,271963.831615464
15722,316956.173982142
15723,208579.95530973
15724,233525.170607582
15725,266439.867195952
15726,314819.103934129
15727,507972.116946929
15728,195355.538321814
15729,209089.44617782
15730,381002.768221794
15731,519411.536903608
15732,349359.224876939
15733,286303.443004492
15734,232056.505184778
15735,368876.810359952
15736,339284.285328333
15737,332823.399955872
15738,278359.219820069
15739,289632.453528559
15740,616750.92473037
15741,377342.863879845
15742,279148.948546574
15743,402073.599317521
15744,265469.779337267
15745,182504.813131202
15746,520890.714712811
15747,363110.466364782
15748,462496.180025847
15749,487973.415841274
15750,350177.13791432
15751,422119.794618207
15752,318164.982854089
15753,233595.620321953
15754,149595.2052859
15755,326397.995189116
15756,244942.423173159
15757,244113.278742207
15758,360052.371822675
15759,256584.995639939
15760,307786.823637371
15761,389369.649485229
15762,191101.936952036
15763,1127280.04577611
15764,199740.786303643
15765,261630.458782155
15766,230011.416086731
15767,376003.455233836
15768,294982.88450145
15769,504201.52198508
15770,288451.428612953
15771,360456.984657901
15772,285250.282161728
15773,735307.453751992
15774,217393.556833323
15775,567507.290769794
15776,429745.259563819
15777,631472.817168481
15778,176807.514294485
15779,160977.048160553
15780,439715.64505184
15781,320298.053666418
15782,1250121.11759621
15783,155533.245237893
15784,549079.597443072
15785,182747.733720795
15786,502752.51253117
15787,245689.948962197
15788,234478.246730955
15789,233498.510368911
15790,434080.06615175
15791,253554.391930898
15792,233865.117201552
15793,279837.96995144
15794,240860.474580446
15795,140795.812592506
15796,248892.339312606
15797,577149.668470848
15798,619927.177104611
15799,423711.000206404
15800,226785.93549328
15801,346737.954060792
15802,360055.806569279
15803,232358.462715741
15804,213870.603812118
15805,306963.902936823
15806,178948.57111105
15807,554844.220289564
15808,237856.397682491
15809,661576.657786414
15810,332644.143718764
15811,140770.612760523
15812,385581.778019231
15813,181319.822908251
15814,247996.252273339
15815,365049.287580418
15816,266270.314281538
15817,314170.111955497
15818,362914.455496972
15819,162792.632995893
15820,279268.848004396
15821,353957.432770727
15822,175407.031606797
15823,642203.996605217
15824,353610.46621443
15825,327517.991726335
15826,150940.175757117
15827,551911.99745466
15828,753632.471361307
15829,500786.174313968
15830,212385.123749755
15831,390915.631193914
15832,300854.024694591
15833,373144.978578071
15834,538538.880033168
15835,267411.390694079
15836,419256.700274457
15837,347940.118916936
15838,344237.233162081
15839,143496.344764304
15840,461992.903723935
15841,352382.737165142
15842,348711.949745281
15843,333599.465546254
15844,210613.572581761
15845,597302.106216225
15846,180931.319336918
15847,640547.674584758
15848,240541.941367732
15849,214050.743291077
15850,420172.983249324
15851,288467.117819518
15852,427750.684577803
15853,216491.259135367
15854,599731.973600667
15855,324039.836857066
15856,219448.718668238
15857,406450.269450148
15858,345301.636282061
15859,219705.961317045
15860,259874.292118382
15861,436747.427555353
15862,354565.278430454
15863,149982.153336024
15864,450201.752009534
15865,170537.082629885
15866,239837.16136672
15867,205629.435274743
15868,380707.712182537
15869,634074.780751746
15870,350413.071246148
15871,241979.730075907
15872,288994.106251026
15873,378395.543896704
15874,177325.138825663
15875,469219.942793132
15876,708336.031799195
15877,259829.99427022
15878,178682.7127859
15879,271412.036389534
15880,305628.465112613
15881,440743.642380562
15882,249007.854949029
15883,164496.548330836
15884,975944.479497876
15885,218852.644834656
15886,216672.706096629
15887,203296.739112244
15888,263986.596766482
15889,296721.264193329
15890,362001.043628483
15891,268613.317776876
15892,194043.787055296
15893,378267.552899476
15894,310718.507625755
15895,348012.476669392
15896,248767.319744701
15897,379981.591492841
15898,203811.750746957
15899,338452.073795374
15900,191316.629696722
15901,419257.91983287
15902,224031.624848063
15903,285568.20500296
15904,123785.394655385
15905,983403.073505569
15906,716284.949744644
15907,405966.39331954
15908,278217.311895268
15909,512539.924904614
15910,470713.691274422
15911,267718.479110463
15912,364353.377681229
15913,116372.313419566
15914,695008.413154189
15915,307394.020797674
15916,190288.830285109
15917,151010.842729778
15918,186334.323930045
15919,307423.518811215
15920,381499.874681998
15921,320618.433966373
15922,299611.975305042
15923,319833.668971985
15924,318878.845910039
15925,372921.582371627
15926,375979.719328799
15927,307600.126177565
15928,191626.524865127
15929,302971.388503498
15930,166012.778779533
15931,287286.293904372
15932,258968.128712534
15933,393640.657605595
15934,212310.767849535
15935,604862.88596155
15936,379738.986597852
15937,308137.924883486
15938,296977.794546902
15939,390482.194279707
15940,312058.157787377
15941,315130.595869845
15942,187872.560624821
15943,140132.862126781
15944,290782.415206368
15945,165283.035714794
15946,340828.513678236
15947,243546.373602251
15948,719985.568408104
15949,912002.340371844
15950,261828.981444781
15951,187751.62822335
15952,429943.864024237
15953,498711.88152639
15954,859196.082735297
15955,410989.289291031
15956,359134.828508553
15957,334256.106421738
15958,623928.046600629
15959,180308.463477215
15960,237473.71578103
15961,367014.176069833
15962,177811.107489627
15963,143660.100234755
15964,318884.982968832
15965,242833.542378572
15966,213345.44747141
15967,250625.948200574
15968,600018.599077663
15969,378173.090491675
15970,377329.316557125
15971,189893.939299583
15972,253605.800343561
15973,162919.508072031
15974,355483.112132314
15975,342611.363878538
15976,512054.861861953
15977,263275.670044272
15978,532808.847553617
15979,181897.919540224
15980,177485.265224172
15981,367965.902593899
15982,327765.535208763
15983,311891.2145884
15984,126934.210304765
15985,882729.332510677
15986,264873.79129473
15987,1625549.88502382
15988,208604.531250714
15989,132592.991003824
15990,320458.378788493
15991,183072.399694078
15992,253238.909008584
15993,374044.914835693
15994,114057.554724836
15995,334060.371992207
15996,296505.399785388
15997,257385.584349107
15998,132997.165679389
15999,157442.664009568
16000,275534.644527971
16001,184361.808761887
16002,308600.694795844
16003,378546.29688836
16004,629897.981355641
16005,450006.405673088
16006,174403.744390321
16007,479002.584837603
16008,364988.012222736
16009,261065.313834566
16010,299924.674401616
16011,719309.046260964
16012,252192.358663257
16013,325744.142951508
16014,212815.330567723
16015,851108.20829209
16016,380442.080754156
16017,483562.17383195
16018,300400.53133214
16019,141492.670695281
16020,391871.870437263
16021,288617.349788791
16022,295422.409319654
16023,338452.479460366
16024,379604.396515149
16025,256541.979767076
16026,295937.06269257
16027,1082142.00914936
16028,193210.280193918
16029,1179886.51311396
16030,440474.152536958
16031,219175.411111497
16032,146846.055961404
16033,314821.406236427
16034,346053.532635931
16035,325284.889101347
16036,244005.815824811
16037,319882.600543597
16038,219527.150483448
16039,199773.015761725
16040,560055.03246971
16041,506546.451774847
16042,262784.59757342
16043,328170.828240577
16044,180525.377340111
16045,294827.532557517
16046,190984.103976138
16047,327504.351985268
16048,314718.329470122
16049,246209.76731613
16050,178577.049428609
16051,534015.911357742
16052,204724.132460364
16053,158042.487836214
16054,363045.457379426
16055,292389.53227987
16056,257308.404690128
16057,192149.071382027
16058,814829.431397391
16059,144062.180299841
16060,189430.053472067
16061,240391.55823613
16062,209901.702344585
16063,469801.593224295
16064,531268.734824629
16065,341361.183476426
16066,183992.587067791
16067,282959.363025295
16068,561103.083990748
16069,220965.02928038
16070,405561.728749417
16071,160994.40972481
16072,403394.528552849
16073,309247.491936791
16074,176529.497452701
16075,383752.14047526
16076,163928.945227868
16077,354242.96812518
16078,506762.6883968
16079,537361.699404455
16080,149891.723567907
16081,435374.175410528
16082,259357.157405722
16083,422360.871589636
16084,339182.613109488
16085,365841.518437628
16086,227135.980316197
16087,327844.145861389
16088,382450.172549727
16089,290044.131300037
16090,260630.571111247
16091,343802.115237033
16092,271830.71548293
16093,202850.238931275
16094,491311.788311533
16095,295389.576516923
16096,465268.049643568
16097,332482.882033824
16098,214886.264858769
16099,148983.437257938
16100,363215.675260798
16101,498349.093652874
16102,221691.903170914
16103,457999.931144206
16104,246738.186153281
16105,1232374.10114654
16106,385754.213404035
16107,1822171.59780544
16108,270214.491100843
16109,514921.897367837
16110,442210.020187451
16111,1059701.81296879
16112,182690.429052902
16113,754972.084779583
16114,588871.582271604
16115,191804.682044507
16116,434886.806329409
16117,149207.622202999
16118,379531.257195127
16119,324242.294294695
16120,397380.675904489
16121,179410.289401095
16122,180192.141844985
16123,111918.669885386
16124,604212.259440001
16125,193049.80961733
16126,1721606.84649813
16127,322935.033696407
16128,281098.630136448
16129,235635.229224569
16130,205800.60636011
16131,582322.852194327
16132,616471.899684235
16133,434195.26083537
16134,261839.264014458
16135,358724.993795624
16136,400174.858044607
16137,458840.980247798
16138,280271.583966173
16139,180549.057486422
16140,207022.283373279
16141,691908.636029821
16142,601701.652962996
16143,146633.359778017
16144,149929.259474706
16145,321733.238296739
16146,157700.756484167
16147,178241.476094972
16148,374757.660516945
16149,402193.810499009
16150,263002.038302089
16151,727413.94290922
16152,288853.018179382
16153,321219.169191523
16154,296352.670292575
16155,366622.223745566
16156,218194.04235037
16157,373406.797385461
16158,277146.429881313
16159,270124.008508241
16160,279585.772951627
16161,377790.486079839
16162,316732.270232547
16163,166241.273304846
16164,494987.160233232
16165,348478.918566878
16166,261598.907256177
16167,205230.712485493
16168,251271.806120018
16169,261581.845638022
16170,472480.77750101
16171,176837.304405339
16172,562882.754359964
16173,193503.898738476
16174,172233.089199922
16175,223345.210671907
16176,182981.642291053
16177,407174.318144533
16178,272207.11419571
16179,316621.38720118
16180,255857.045249401
16181,555320.403883313
16182,1024250.12762464
16183,216367.084749693
16184,183633.005438062
16185,179045.393114228
16186,226147.769753599
16187,147193.349565233
16188,459894.101121446
16189,245078.18603103
16190,217679.262082692
16191,497729.366015172
16192,603224.356805886
16193,335909.513487817
16194,216220.253110942
16195,289664.224012676
16196,135371.488038529
16197,379686.444055465
16198,171538.662366543
16199,182826.157291763
16200,148196.233714866
16201,826811.227508319
16202,357572.308029992
16203,390182.647116058
16204,236255.022268261
16205,173208.876025572
16206,267097.819248646
16207,260048.5362669
16208,473135.315608146
16209,284546.282426905
16210,251835.441903416
16211,201657.534353967
16212,3376575.69485572
16213,219996.613516407
16214,299628.089895733
16215,256778.367108535
16216,166440.66631306
16217,338062.128933213
16218,299647.960280435
16219,426163.252729684
16220,500572.327746738
16221,171914.127690621
16222,740750.238093485
16223,204677.982017143
16224,296079.987344155
16225,339743.000608251
16226,322244.376846228
16227,291358.014703142
16228,461312.911774192
16229,370478.886933918
16230,280078.265503943
16231,229940.177999012
16232,341360.718750252
16233,162361.281323242
16234,677095.320626349
16235,258102.622991015
16236,438902.233702656
16237,412836.456193304
16238,465123.478919148
16239,554803.372308606
16240,297494.193721853
16241,498268.800150148
16242,432518.618123445
16243,214028.778860583
16244,187518.202779865
16245,408455.363315995
16246,172481.002797378
16247,143134.6101966
16248,447132.5140154
16249,197832.286222606
16250,337332.779667765
16251,195251.408381118
16252,581164.853827076
16253,126585.727464156
16254,209682.871984562
16255,333605.148748581
16256,696423.067745919
16257,308433.684593683
16258,273833.823518536
16259,268041.89583406
16260,316140.862649746
16261,203431.445113655
16262,327830.419812449
16263,238119.012038045
16264,205805.20799278
16265,226108.359037657
16266,331600.136556602
16267,382595.878934511
16268,413002.782331549
16269,315225.608740952
16270,588478.036527254
16271,335638.076253066
16272,436454.463374714
16273,392048.234719829
16274,266887.190735271
16275,153169.874983941
16276,150802.728736775
16277,268150.948289723
16278,378562.761202926
16279,538481.400550479
16280,151522.991052592
16281,570747.676136033
16282,153000.324451915
16283,258452.826648773
16284,326048.580519723
16285,679485.860269216
16286,310899.298697113
16287,460489.557594091
16288,1085497.75622067
16289,182203.851781286
16290,979080.64211525
16291,193034.888836879
16292,263066.617338409
16293,200868.608907353
16294,1727583.62188681
16295,282172.07410655
16296,257080.652983447
16297,179570.349212913
16298,427712.250595587
16299,441842.413224678
16300,517883.503064103
16301,645769.457895602
16302,336457.969341688
16303,318193.523954501
16304,704242.76335255
16305,557816.367886864
16306,236148.343764097
16307,968962.610252859
16308,248259.299017474
16309,213963.811736247
16310,197735.980306073
16311,403923.512057594
16312,259798.881893648
16313,162621.247310154
16314,318679.12669095
16315,393087.747851309
16316,347413.543899894
16317,293431.301362158
16318,219038.291841049
16319,241159.484507081
16320,564929.470016776
16321,160046.811077832
16322,166959.97844238
16323,327713.417323746
16324,295828.875730342
16325,348369.212475772
16326,397576.751985723
16327,281117.444498733
16328,180006.80109117
16329,226606.62476334
16330,269441.614529314
16331,508325.667451385
16332,203238.68150096
16333,606574.179752525
16334,238259.298240872
16335,303907.626957705
16336,541872.166428519
16337,360011.500579565
16338,636953.052307488
16339,193238.851598117
16340,189994.957211602
16341,566699.110643613
16342,788662.742570415
16343,254703.022003628
16344,363236.6515887
16345,531120.188271837
16346,216079.161386222
16347,247312.702303054
16348,403185.806127581
16349,323431.304204679
16350,1459123.3482027
16351,243113.513219931
16352,359835.276697186
16353,345047.104737761
16354,219392.079670412
16355,255044.781963505
16356,219896.075250062
16357,380675.488645761
16358,425529.02278035
16359,464198.518830808
16360,637101.229794319
16361,473481.863217202
16362,427703.2876729
16363,144215.511904144
16364,324438.616029546
16365,870756.18433548
16366,156841.80164685
16367,230600.355585371
16368,244025.867265636
16369,231072.123381722
16370,344980.246764083
16371,392294.059787567
16372,238286.885558502
16373,192406.258449693
16374,308864.43256485
16375,215357.990384578
16376,368945.576451883
16377,268992.613885552
16378,424104.933132656
16379,891833.312102691
16380,153701.537324749
16381,226821.889781582
16382,158224.375856135
16383,318250.982190889
16384,286998.311814873
16385,618861.957065654
16386,208819.78231104
16387,334094.219834416
16388,226446.527448577
16389,223635.98485066
16390,318241.224325017
16391,249092.427568963
16392,497382.09120264
16393,667561.904250499
16394,403278.908851152
16395,165702.667288177
16396,255270.674600004
16397,187505.230864898
16398,142721.078792773
16399,406880.070177558
16400,196687.670585868
16401,2187541.99829956
16402,408161.470864688
16403,213871.096039376
16404,303916.97801297
16405,284863.944461632
16406,354011.355947679
16407,547731.845469772
16408,153545.84755381
16409,350098.342230789
16410,359960.593398919
16411,354759.187537115
16412,416570.733856134
16413,306697.728690357
16414,245885.47601503
16415,529052.268567456
16416,273161.000489238
16417,412413.414832948
16418,142214.576815651
16419,167258.701198267
16420,233074.866896573
16421,625947.631346126
16422,182863.000011424
16423,260461.110562519
16424,260427.486279739
16425,193819.803808715
16426,344462.01806762
16427,385919.990781939
16428,438418.630892461
16429,197553.935235502
16430,521647.050132683
